Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
moonshotai_kimi-k2.5,service_client,task_005_gazebo,test_multiple_service_calls_use_response,FAILED,E1,"The code uses `resp` as the variable name for the service response and correctly returns `resp.success`, which is functionally correct, but the oracle test rigidly requires the variable to be named `response`."
moonshotai_kimi-k2.5,service_client,task_005_gazebo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The oracle tests require 'response.success' or 'response' keyword matches per function, but the code uses 'resp' instead of 'response'; tests like test_response_used_in_return and test_multiple_service_calls_use_response should have failed since the code has no 'response' variable."
moonshotai_kimi-k2.5,service_client,task_006_gazebo_set_get_state,test_05_full_service_call_chain_success_and_failure_handling,FAILED,E1,"The code correctly checks SUCCESS via an intermediate variable (return_code == rclcpp::FutureReturnCode::SUCCESS), but the regex rigidly requires the comparison to appear directly after the spin_until_future_complete(...) call, making this a style/format false positive."
moonshotai_kimi-k2.5,service_client,task_006_gazebo_set_get_state,OVERALL_HIDDEN_ERROR_CHECK,FAILED,P1,"The code correctly migrates ROS 1 to ROS 2 with proper rclcpp APIs, async service calls, SharedPtr callbacks, and spin_until_future_complete, passing all oracle checks without hidden errors."
moonshotai_kimi-k2.5,service_client,task_007_navigation_make_plan,test_03_requestmap_has_mutex_lock_guard,FAILED,C3,"The requestMap() function in the generated code does not include a mutex lock on configuration_mutex_, omitting the locking semantics that were present in the ROS1 original, which is a semantic behavioral error."
moonshotai_kimi-k2.5,service_client,task_007_navigation_make_plan,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The requestMap() function is missing the mutex lock guard (scoped_lock on configuration_mutex_) that was present in the ROS1 version, which the oracle specifically checks for but apparently failed to catch as a failure."
moonshotai_kimi-k2.5,service_client,task_009_moveit_planning_scene,test_category_1_context_ros2_moveit_planning_scene_publisher,FAILED,A1,"No code was generated or parsing failed, so the file lacks the required ROS2 publisher pattern, causing the test to fail."
moonshotai_kimi-k2.5,service_client,task_009_moveit_planning_scene,test_category_2_core_transition_attach_step_world_remove_and_robot_attach,FAILED,A1,"No code was generated or parsing failed, resulting in an empty file that cannot satisfy any oracle pattern checks."
moonshotai_kimi-k2.5,service_client,task_009_moveit_planning_scene,test_category_3_minimal_diff_hygiene_reset_and_not_keep_in_world,FAILED,A1,"No code was generated or parsing failed, resulting in no C++ file content for the oracle to validate."
moonshotai_kimi-k2.5,service_client,task_009_moveit_planning_scene,test_category_4_duality_detach_step_inverse_transition,FAILED,A1,"No code was generated or parsing failed, so the required function is absent, causing the oracle's static pattern match to fail."
moonshotai_kimi-k2.5,service_client,task_009_moveit_planning_scene,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, which is a critical hard error that the oracle (marked SUCCESS) failed to catch."
moonshotai_kimi-k2.5,service_client,task_010_controller_manager,test_reload_libraries_semantics,FAILED,C3,"The generated reload_libraries function calls a helper load_controller(name) instead of directly referencing the LoadController service type within the block, failing the semantic preservation check."
moonshotai_kimi-k2.5,service_client,task_010_controller_manager,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to catch as a failure."
moonshotai_kimi-k2.5,service_client,task_011_robot_services,test_target_camera_driver_is_referenced,FAILED,C3,"The generated code failed to preserve the semantic target 'head_camera/driver' namespace reference required for the camera driver, indicating a behavioral/semantic error in the migration."
moonshotai_kimi-k2.5,service_client,task_011_robot_services,test_init_sets_up_configuration_interface,FAILED,E1,"The __init__ takes an externally-provided node reference (self.node = node), which is a valid ROS2 pattern, but the rigid regex requires literal 'Node(' or 'create_node(' inside __init__."
moonshotai_kimi-k2.5,service_client,task_011_robot_services,test_disable_auto_sets_both_flags_false,FAILED,C3,"The generated disable_auto method delegates to a helper _set_auto(False) instead of directly referencing auto_exposure and auto_white_balance within the function block, failing the semantic check for both parameter keys."
moonshotai_kimi-k2.5,service_client,task_011_robot_services,test_enable_auto_sets_both_flags_true,FAILED,C3,"The enable_auto function delegates to a helper _set_auto(True) instead of directly containing both parameter names, failing the test's requirement that both auto_exposure and auto_white_balance appear within the enable_auto function block."
moonshotai_kimi-k2.5,service_client,task_011_robot_services,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, indicating a critical missed hard error."
moonshotai_kimi-k2.5,parameter_server,task_001_basic_param,test_update_is_gated_by_subscribed_set_and_mutates_cache,FAILED,C3,"The update() function unconditionally writes to the cache without checking membership in the subscribed set, missing the required gating semantics (find/count on g_subscribed_params) that the oracle test enforces."
moonshotai_kimi-k2.5,parameter_server,task_001_basic_param,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code contains hard errors: `unsubscribeCachedParam` is called in `del()` before being declared, `options.arguments().push_back(...)` uses the return value of a getter (won't modify arguments), and ParameterEvent `changed.value` is a ParameterValue message not directly convertible to `rclcpp::ParameterValue` via constructor — these would cause compilation failures not caught by the regex-based oracle."
moonshotai_kimi-k2.5,parameter_server,task_002_dynamic_robot_configuration,test_uses_ros2_declare_parameter,FAILED,A1,"The generated code was not produced or failed to parse, leaving only original comments without the required ROS 2 declare_parameter implementation."
moonshotai_kimi-k2.5,parameter_server,task_002_dynamic_robot_configuration,test_enforces_vector_int64_structure,FAILED,A1,"The generated code was empty or failed to parse, so the required std::vector<int64_t> structure is absent."
moonshotai_kimi-k2.5,parameter_server,task_002_dynamic_robot_configuration,test_correct_parameter_naming,FAILED,A1,"The generated code was not produced or failed to parse, leaving the file without the required ROS 2 migration changes including the 'background_color_rgb' parameter declaration."
moonshotai_kimi-k2.5,parameter_server,task_002_dynamic_robot_configuration,test_default_value_integrity,FAILED,C3,"The generated code failed to include the required default RGB values {69, 86, 255} for the background_color_rgb parameter, representing a semantic/behavioral error in the migration."
moonshotai_kimi-k2.5,parameter_server,task_002_dynamic_robot_configuration,test_type_strictness_casting,FAILED,C3,"The generated code did not assign declare_parameter's return value to a variable (auto/vector), failing the required ROS 2 interface usage pattern."
moonshotai_kimi-k2.5,parameter_server,task_002_dynamic_robot_configuration,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle tests failed to catch."
moonshotai_kimi-k2.5,parameter_server,task_003_Mobile_robot_control,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), yet the oracle tests reportedly passed, indicating the test harness failed to catch the missing file/code."
moonshotai_kimi-k2.5,parameter_server,task_004_turtlrbot3_params,test_api_constraint_compliance,FAILED,E1,"The test fails because the string 'add_on_set_parameters_callback' appears in a comment (the TODO instruction), not in actual code; the implementation correctly uses on_parameter_event, making this a false positive due to rigid regex matching."
moonshotai_kimi-k2.5,parameter_server,task_004_turtlrbot3_params,test_physics_logic_preservation,FAILED,C3,"The code multiplies by the acceleration constant instead of dividing, violating the physical unit conversion logic required for the migration."
moonshotai_kimi-k2.5,parameter_server,task_004_turtlrbot3_params,test_value_extraction_style,FAILED,C3,"The code directly accesses raw fields like `changed_param.value.double_value` instead of using the standard ROS 2 value extraction methods `.as_double()` or `rclcpp::Parameter::from_parameter_msg()`, violating the expected API style."
moonshotai_kimi-k2.5,parameter_server,task_004_turtlrbot3_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses multiplication (new_value * motors_.profile_acceleration_constant) instead of division for the unit conversion, which is a semantic physics error that the oracle's test_physics_logic_preservation test should have caught but apparently passed overall."
moonshotai_kimi-k2.5,parameter_server,task_005_laser_scan_filter_params,test_tf_filter_binding,FAILED,C3,"The generated code registers the TF filter callback but fails to set the required 30ms tolerance via setTolerance, which is a semantic/behavioral omission in the migration."
moonshotai_kimi-k2.5,parameter_server,task_005_laser_scan_filter_params,test_qos_and_topics,FAILED,C3,"The generated code does not include the required 'output' topic string for the publisher, indicating a semantic/behavioral omission in the migration."
moonshotai_kimi-k2.5,parameter_server,task_005_laser_scan_filter_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle status was marked SUCCESS."
moonshotai_kimi-k2.5,parameter_server,task_006_dynamic_param_rqt_reconfigure,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which should be a hard failure, but the oracle tests apparently passed, indicating the test framework failed to catch this critical error."
moonshotai_kimi-k2.5,parameter_server,task_007_navigation_stack_config,test_min_max_constraint_logic,FAILED,C3,"The generated code lacks the min/max particles validation logic in the parameter callback, representing a semantic/behavioral omission during migration."
moonshotai_kimi-k2.5,parameter_server,task_007_navigation_stack_config,test_no_legacy_artifacts,FAILED,B1,The generated code retained the ROS 1 legacy symbol 'private_nh_' instead of replacing it with ROS 2 equivalents during migration.
moonshotai_kimi-k2.5,parameter_server,task_007_navigation_stack_config,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to catch, marking the status as SUCCESS."
moonshotai_kimi-k2.5,parameter_server,task_008_gazebo_sim_param,test_multicamera_suffix_preservation,FAILED,C3,"The generated code lost the '_camera_name_suffix' concatenation logic essential for Multicamera plugin functionality, representing a semantic/behavioral error in migration."
moonshotai_kimi-k2.5,parameter_server,task_008_gazebo_sim_param,test_standard_library_pointer_migration,FAILED,C3,"The migrated code failed to replace boost::shared_ptr/unique_ptr with std::shared_ptr or std::unique_ptr, leaving a semantic migration gap despite other changes being applied."
moonshotai_kimi-k2.5,parameter_server,task_008_gazebo_sim_param,test_time_source_logic,FAILED,C3,"The generated code does not use the ROS 2 Node's clock (now() or get_clock()->now()) for time source, failing simulation time compatibility."
