Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
z-ai_glm-5-turbo,service_client,task_003_mp3_db_service,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated, so the file cannot exist and all tests would fail; the oracle status of SUCCESS is incorrect."
z-ai_glm-5-turbo,service_client,task_005_gazebo,test_response_used_in_return,FAILED,E1,"The code uses `resp.success` instead of `response.success`, which is functionally equivalent but fails the rigid regex pattern matching expecting the literal variable name `response`."
z-ai_glm-5-turbo,service_client,task_005_gazebo,test_multiple_service_calls_use_response,FAILED,E1,"The generated code uses 'resp.success' instead of 'response.success' as the variable name, which is functionally correct ROS 2 code but fails the rigid regex pattern expecting the literal word 'response'."
z-ai_glm-5-turbo,service_client,task_005_gazebo,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle tests failed to catch as SUCCESS."
z-ai_glm-5-turbo,service_client,task_006_gazebo_set_get_state,test_03_retry_wait_for_service_with_shutdown_guard,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error preventing any meaningful migration."
z-ai_glm-5-turbo,service_client,task_006_gazebo_set_get_state,test_05_full_service_call_chain_success_and_failure_handling,FAILED,A1,"No code was generated or parsing failed, resulting in an empty file that cannot satisfy any pattern checks including the non-SUCCESS handling requirement."
z-ai_glm-5-turbo,service_client,task_006_gazebo_set_get_state,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to catch as SUCCESS."
z-ai_glm-5-turbo,service_client,task_007_navigation_make_plan,test_03_requestmap_has_mutex_lock_guard,FAILED,E2,"No code was generated or parsing failed, resulting in an empty/missing file that cannot satisfy any test, representing a critical hard error."
z-ai_glm-5-turbo,service_client,task_007_navigation_make_plan,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsed, yet the oracle reported SUCCESS, which is a clear missed hard error."
z-ai_glm-5-turbo,service_client,task_008_clear_costmaps,test_equivalence_layer_names_semantics_obstacles_static_map,FAILED,E2,"No code was generated or parsing failed, meaning the migration produced no output, which is a critical hard failure caught by the oracle."
z-ai_glm-5-turbo,service_client,task_008_clear_costmaps,test_equivalence_gates_both_obstacles_and_static_map,FAILED,E2,"The generated code is missing entirely (parse failure), which is a critical hard error that should cause all tests to fail at the file-not-found level, but the test runs and reports a logic assertion instead."
z-ai_glm-5-turbo,service_client,task_008_clear_costmaps,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, but the oracle status was marked SUCCESS."
z-ai_glm-5-turbo,service_client,task_009_moveit_planning_scene,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which cannot possibly satisfy the oracle's required patterns; the SUCCESS status is a false negative."
z-ai_glm-5-turbo,service_client,task_010_controller_manager,test_reload_libraries_semantics,FAILED,C3,"The generated reload_libraries function uses a load_controller() helper call but doesn't reference the LoadController service type within the function block, failing the semantic check requiring direct LoadController type usage."
z-ai_glm-5-turbo,service_client,task_010_controller_manager,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle marked as SUCCESS."
z-ai_glm-5-turbo,service_client,task_011_robot_services,test_target_camera_driver_is_referenced,FAILED,C3,"The generated code fails to reference the required 'head_camera/driver' namespace, omitting the semantic target node identifier needed for the parameter client setup."
z-ai_glm-5-turbo,service_client,task_011_robot_services,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle test failed to catch as SUCCESS."
z-ai_glm-5-turbo,parameter_server,task_001_basic_param,test_parameter_event_subscription_is_real,FAILED,B1,"The generated code is the original ROS 1 code unchanged (uses ros::param::set, no rclcpp), indicating the legacy ROS 1 API was not replaced with the ROS 2 ParameterEvent mechanism."
z-ai_glm-5-turbo,parameter_server,task_001_basic_param,test_getImpl_has_cache_hit_shortcut_and_subscribe_on_miss,FAILED,C3,"The generated getImpl function lacks a fast-path 'return true' on cache hit, indicating incomplete/incorrect semantic implementation of the cache lookup shortcut behavior."
z-ai_glm-5-turbo,parameter_server,task_001_basic_param,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that the oracle test failed to catch."
z-ai_glm-5-turbo,parameter_server,task_002_dynamic_robot_configuration,test_type_strictness_casting,FAILED,C3,"The generated code does not assign declare_parameter's return value to a variable for immediate use, indicating a semantic/behavioral deviation from the expected ROS 2 parameter handling pattern."
z-ai_glm-5-turbo,parameter_server,task_002_dynamic_robot_configuration,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, yet the oracle reported SUCCESS, indicating a critical hard error was missed."
z-ai_glm-5-turbo,parameter_server,task_003_Mobile_robot_control,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which should fail compilation and all checks, but the oracle tests apparently passed, indicating a missed hard error."
z-ai_glm-5-turbo,parameter_server,task_004_turtlrbot3_params,test_physics_logic_preservation,FAILED,C3,"The generated code failed to preserve the physics unit conversion logic (division by profile_acceleration_constant), which is a semantic/behavioral error in the migration."
z-ai_glm-5-turbo,parameter_server,task_004_turtlrbot3_params,test_value_extraction_style,FAILED,C3,"The generated code failed to use standard ROS2 parameter value extraction methods (.as_double() or from_parameter_msg), indicating a semantic/behavioral error in handling parameter value extraction."
z-ai_glm-5-turbo,parameter_server,task_004_turtlrbot3_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which would cause all tests to fail at file open; the oracle reporting SUCCESS is a false negative."
z-ai_glm-5-turbo,parameter_server,task_005_laser_scan_filter_params,test_qos_and_topics,FAILED,C3,"The generated code does not include the required '""output""' publisher topic, indicating a semantic/behavioral omission in the migration."
z-ai_glm-5-turbo,parameter_server,task_005_laser_scan_filter_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated, so the file cannot exist and all tests would fail to even read it, indicating the oracle status of SUCCESS is incorrect and a critical hard error was missed."
z-ai_glm-5-turbo,parameter_server,task_006_dynamic_param_rqt_reconfigure,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which cannot possibly satisfy the test assertions; the oracle reporting SUCCESS is a false negative."
z-ai_glm-5-turbo,parameter_server,task_007_navigation_stack_config,test_min_max_constraint_logic,FAILED,C3,"The generated code is missing the min/max particles validation logic in the parameter callback, which is a semantic/behavioral omission rather than a syntax or API error."
z-ai_glm-5-turbo,parameter_server,task_007_navigation_stack_config,test_internal_state_sync,FAILED,C3,"The generated code did not synchronize the validated parameter back to the internal member variable (min_particles_ = param.as_int()), representing a semantic/behavioral omission in the dynamic parameter callback logic."
z-ai_glm-5-turbo,parameter_server,task_007_navigation_stack_config,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty or failed to parse, which is a critical hard error, but the oracle reported SUCCESS."
z-ai_glm-5-turbo,parameter_server,task_008_gazebo_sim_param,test_standard_library_pointer_migration,FAILED,C3,"The migrated code failed to replace boost smart pointers with std::shared_ptr or std::unique_ptr, leaving the pointer migration incomplete."
z-ai_glm-5-turbo,parameter_server,task_008_gazebo_sim_param,test_time_source_logic,FAILED,C3,"The migrated code does not use the ROS 2 Node's clock (now()) for time stamping, failing to support /use_sim_time properly."
z-ai_glm-5-turbo,parameter_server,task_008_gazebo_sim_param,test_std_function_migration,FAILED,B1,"The migrated code still contains legacy boost::function instead of replacing it with std::function, indicating an un-migrated ROS 1/Boost API."
z-ai_glm-5-turbo,parameter_server,task_008_gazebo_sim_param,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty or failed to parse, which is a critical hard error that should fail all tests, but the oracle reported SUCCESS."
z-ai_glm-5-turbo,parameter_server,task_009_fetch_arm_params,test_logging_migration,FAILED,B1,"The generated code still contains legacy ROS 1 logging without migrating to RCLCPP macros using node_->get_logger(), indicating the legacy ROS 1 API was not replaced."
z-ai_glm-5-turbo,parameter_server,task_009_fetch_arm_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle marked as SUCCESS."
z-ai_glm-5-turbo,parameter_server,task_010_sensor_fusion_params,test_ros2_parameter_declaration,FAILED,A1,"No code was generated or parsing failed, so the mandatory declare_parameter<std::vector<bool>> call is missing."
z-ai_glm-5-turbo,parameter_server,task_010_sensor_fusion_params,test_sensor_config_logic,FAILED,C3,"The generated code does not contain the parameter name construction logic for '<type><index>_config', indicating a missing semantic translation of the sensor configuration loop."
z-ai_glm-5-turbo,parameter_server,task_010_sensor_fusion_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle status incorrectly marked as SUCCESS."
z-ai_glm-5-turbo,parameter_server,task_011_moveit_motion_params,test_ros2_node_lifecycle_setup,FAILED,C3,"The generated code is missing the 'allow_undeclared_parameters' NodeOption required for MoveIt 2's dynamic plugin loading, which is a semantic/behavioral configuration error."
z-ai_glm-5-turbo,parameter_server,task_011_moveit_motion_params,test_moveit_cpp_namespace_accuracy,FAILED,C3,"The generated code uses the wrong namespace 'moveit::planning_interface::MoveItCpp' (or similar) instead of the correct ROS 2 'moveit_cpp::MoveItCpp', representing a semantic migration error."
z-ai_glm-5-turbo,parameter_server,task_011_moveit_motion_params,test_async_execution_paradigm,FAILED,E2,"No code was generated, which is a critical hard failure preventing any functionality from working."
z-ai_glm-5-turbo,parameter_server,task_011_moveit_motion_params,test_planning_scene_availability,FAILED,C3,"The generated code is missing the required call to providePlanningSceneService(), which is a semantic/behavioral omission needed for proper planning scene visibility in ROS 2 MoveItCpp."
z-ai_glm-5-turbo,parameter_server,task_011_moveit_motion_params,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reported SUCCESS, which is a critical missed hard error."
